;Unnamed: 0;year;school_name;class_name;class_symbol;class_type;class_size;occupation;available_languages;extended_subjects;points_stats_min;points_stats_avg;points_stats_max
1210;501;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1aw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1211;502;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1aw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1212;503;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1aw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1213;504;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1aw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1214;505;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1bw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1215;506;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1bw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1216;507;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1bw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1217;508;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1bw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1218;509;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1bw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1219;510;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1cw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1220;511;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1cw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1221;512;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1cw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1222;513;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1cw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1223;514;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1cw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1224;515;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1dw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1225;516;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1dw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1226;517;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1dw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1227;518;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1dw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1228;519;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1dw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1229;520;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1ew;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1230;521;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1ew;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1231;522;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1ew;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1232;523;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1ew;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1233;524;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1ew;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1234;525;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1fw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1235;526;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1fw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1236;527;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1fw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1237;528;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1fw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1238;529;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1fw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1239;530;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1gw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1240;531;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1gw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;37.5;-1;-1
1241;532;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1gw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;31.1;-1;-1
1242;533;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1gw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;24.3;-1;-1
1243;534;2022;Branżowa Szkoła I stopnia nr 31;[O] wielozawodowa (ang,ros);1gw;ogólnodostępny;36;wielozawodowa;ang,ros;wielozawodowa;20.75;-1;-1
1244;535;2022;Technikum Elektryczne nr 2 im. Synów Pułku;[O] Technik elektryk (ang-niem);1a;ogólnodostępny;34;Technik elektryk;ang,niem;Technik elektryk;87.05;-1;-1
1245;536;2022;Technikum Elektryczne nr 2 im. Synów Pułku;[O] Technik teleinformatyk (ang-niem);1e;ogólnodostępny;34;Technik teleinformatyk;ang,niem;Technik teleinformatyk;82.9;-1;-1
1246;537;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[O] hist-h.szt.-pol (ang-hisz);1a-ang-hisz;ogólnodostępny;34;;ang,hisz;hist,h.szt.,pol;127.1;-1;-1
1247;538;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[O] hist-h.szt.-pol (ang-niem);1a-ang-niem;ogólnodostępny;34;;ang,niem;hist,h.szt.,pol;115.1;-1;-1
1248;539;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[O] biol-ang-wos (ang-niem);1c;ogólnodostępny;34;;ang,niem;biol,ang,wos;94.45;-1;-1
1249;540;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[O] h.szt.-ang-pol (ang-hisz);1d-ang-hisz;ogólnodostępny;34;;ang,hisz;h.szt.,ang,pol;137.85;-1;-1
1250;541;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[O] h.szt.-ang-pol (ang-niem);1d-ang-niem;ogólnodostępny;34;;ang,niem;h.szt.,ang,pol;111.55;-1;-1
1251;542;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[I-o] hist-h.szt.-pol (ang-hisz);1ai-o;integracyjny - ogólnodostępny;20;;ang,hisz;hist,h.szt.,pol;111.75;-1;-1
1252;543;2022;CXIV Liceum Ogólnokształcące im. Jana Kilińskiego;[I-i] hist-h.szt.-pol (ang-hisz);1ai-ks;integracyjny - niepełnosprawni;20;;ang,hisz;hist,h.szt.,pol;0.0;-1;-1
1253;544;2022;Technikum Mechaniczne nr 7 im. Jana Kilińskiego;[O] Technik reklamy (ang-niem);1tr;ogólnodostępny;34;Technik reklamy;ang,niem;Technik reklamy;51.6;-1;-1
1254;545;2022;Branżowa Szkoła Rzemiosł Artystycznych I stopnia nr 65;[O] Złotnik-jubiler (ang);1pzj;ogólnodostępny;34;Złotnik-jubiler;ang;Złotnik,jubiler;40.1;-1;-1
1255;546;2022;Technikum nr 23 im. Fryderyka Skarbka;[O] Technik ortopeda (ang-niem);1Ta;ogólnodostępny;32;Technik ortopeda;ang,niem;Technik ortopeda;39.25;-1;-1
1256;547;2022;Technikum nr 23 im. Fryderyka Skarbka;[O] Technik ortopeda (ang-hisz);1Tb;ogólnodostępny;32;Technik ortopeda;ang,hisz;Technik ortopeda;48.15;-1;-1
1257;548;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[O] biol-ang (ang-hisz,niem);1A;ogólnodostępny;32;;ang,hisz,niem;biol,ang;81.85;-1;-1
1258;549;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[O] hist-pol (ang-hisz,niem);1B;ogólnodostępny;32;;ang,hisz,niem;hist,pol;55.7;-1;-1
1259;550;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[I-i] geogr-wos (ang-hisz,niem);1Ai;integracyjny - niepełnosprawni;20;;ang,hisz,niem;geogr,wos;0.0;-1;-1
1260;551;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[I-i] geogr (ang-hisz,niem);1Bi;integracyjny - niepełnosprawni;20;;ang,hisz,niem;geogr;0.0;-1;-1
1261;552;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[I-i] hist-pol (ang-hisz,niem);1Ci;integracyjny - niepełnosprawni;20;;ang,hisz,niem;hist,pol;0.0;-1;-1
1262;553;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[I-o] geogr-wos (ang-niem,hisz);1Ai(o);integracyjny - ogólnodostępny;20;;ang,niem,hisz;geogr,wos;103.45;-1;-1
1263;554;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[I-o] geogr-wos (ang-hisz,niem);1Bi(o);integracyjny - ogólnodostępny;20;;ang,hisz,niem;geogr,wos;89.7;-1;-1
1264;555;2022;XCII Liceum Ogólnokształcące z Oddziałami Integracyjnymi;[I-o] hist-pol (ang-hisz,niem);1Ci(o);integracyjny - ogólnodostępny;20;;ang,hisz,niem;hist,pol;47.15;-1;-1
1265;556;2022;Branżowa Szkoła I stopnia nr 39;[I-i] wielozawodowa (ang);1Wia;integracyjny - niepełnosprawni;20;wielozawodowa;ang;wielozawodowa;0.0;-1;-1
1266;557;2022;Branżowa Szkoła I stopnia nr 39;[I-i] wielozawodowa (ang);1Wia;integracyjny - niepełnosprawni;20;wielozawodowa;ang;wielozawodowa;0.0;-1;-1
1267;558;2022;Branżowa Szkoła I stopnia nr 39;[I-i] wielozawodowa (ang);1Wib;integracyjny - niepełnosprawni;20;wielozawodowa;ang;wielozawodowa;0.0;-1;-1
1268;559;2022;Branżowa Szkoła I stopnia nr 39;[I-i] wielozawodowa (ang);1Wib;integracyjny - niepełnosprawni;20;wielozawodowa;ang;wielozawodowa;0.0;-1;-1
1269;560;2022;Branżowa Szkoła I stopnia nr 39;[I-i] wielozawodowa (ang);1Wic;integracyjny - niepełnosprawni;20;wielozawodowa;ang;wielozawodowa;0.0;-1;-1
1270;561;2022;Branżowa Szkoła I stopnia nr 39;[I-i] wielozawodowa (ang);1Wic;integracyjny - niepełnosprawni;20;wielozawodowa;ang;wielozawodowa;0.0;-1;-1
1271;562;2022;Branżowa Szkoła I stopnia nr 39;[I-o] wielozawodowa (ang);1Wia(0);integracyjny - ogólnodostępny;20;wielozawodowa;ang;wielozawodowa;34.55;-1;-1
1272;563;2022;Branżowa Szkoła I stopnia nr 39;[I-o] wielozawodowa (ang);1Wia(0);integracyjny - ogólnodostępny;20;wielozawodowa;ang;wielozawodowa;26.95;-1;-1
1273;564;2022;Branżowa Szkoła I stopnia nr 39;[I-o] wielozawodowa (ang);1Wib(0);integracyjny - ogólnodostępny;20;wielozawodowa;ang;wielozawodowa;34.55;-1;-1
1274;565;2022;Branżowa Szkoła I stopnia nr 39;[I-o] wielozawodowa (ang);1Wib(0);integracyjny - ogólnodostępny;20;wielozawodowa;ang;wielozawodowa;26.95;-1;-1
1275;566;2022;Branżowa Szkoła I stopnia nr 39;[I-o] wielozawodowa (ang);1Wic(0);integracyjny - ogólnodostępny;20;wielozawodowa;ang;wielozawodowa;34.55;-1;-1
1276;567;2022;Branżowa Szkoła I stopnia nr 39;[I-o] wielozawodowa (ang);1Wic(0);integracyjny - ogólnodostępny;20;wielozawodowa;ang;wielozawodowa;26.95;-1;-1
1277;568;2022;Technikum nr 6;[O] Technik pojazdów samochodowych (ang*-niem*,ros*);1at+bt;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem,ros;Technik pojazdów samochodowych;20.0;-1;-1
1278;569;2022;Technikum nr 6;[O] Technik pojazdów samochodowych (ang*-niem*,ros*);1ct;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem,ros;Technik pojazdów samochodowych;20.0;-1;-1
1279;570;2022;Technikum nr 6;[O] Technik elektryk (ang*-niem*,ros*);1dt+et;ogólnodostępny;34;Technik elektryk;ang,niem,ros;Technik elektryk;26.0;-1;-1
1280;571;2022;Branżowa Szkoła I stopnia nr 7;[O] Mechanik pojazdów samochodowych (ang*);1ab+bb;ogólnodostępny;36;Mechanik pojazdów samochodowych;ang;Mechanik pojazdów samochodowych;31.95;-1;-1
1281;572;2022;Technikum nr 30;[O] Technik usług fryzjerskich (ang*-ros);1TFB;ogólnodostępny;30;Technik usług fryzjerskich;ang,ros;Technik usług fryzjerskich;36.8;-1;-1
1282;573;2022;Technikum nr 30;[O] Technik budownictwa (ang*-niem);1TB;ogólnodostępny;30;Technik budownictwa;ang,niem;Technik budownictwa;75.05;-1;-1
1283;574;2022;Technikum nr 30;[O] Technik usług fryzjerskich (ang*-niem);1TFA;ogólnodostępny;30;Technik usług fryzjerskich;ang,niem;Technik usług fryzjerskich;52.1;-1;-1
1284;575;2022;Technikum nr 30;[O] Technik technologii drewna (ang*-niem);1TDA;ogólnodostępny;30;Technik technologii drewna;ang,niem;Technik technologii drewna;41.8;-1;-1
1285;576;2022;Technikum nr 30;[O] Technik technologii drewna (ang*-ros);1TDB;ogólnodostępny;30;Technik technologii drewna;ang,ros;Technik technologii drewna;33.25;-1;-1
1286;577;2022;Branżowa Szkoła I stopnia nr 41;[O] wielozawodowa (ang*);1A+B+C;ogólnodostępny;30;wielozawodowa;ang;wielozawodowa;22.6;-1;-1
1287;578;2022;Branżowa Szkoła I stopnia nr 41;[O] Fryzjer (ang*);1F;ogólnodostępny;30;Fryzjer;ang;Fryzjer;29.95;-1;-1
1288;579;2022;Branżowa Szkoła I stopnia nr 41;[O] Monter zabudowy i robót wykończeniowych w budownictwie (ang*);1M;ogólnodostępny;30;Monter zabudowy i robót wykończeniowych w budownictwie;ang;Monter zabudowy i robót wykończeniowych w budownictwie;26.75;-1;-1
1289;580;2022;Technikum Ekonomiczne nr 5;[O] Technik ekonomista (ang-niem);1E;ogólnodostępny;34;Technik ekonomista;ang,niem;Technik ekonomista;40.85;-1;-1
1290;581;2022;Technikum Ekonomiczne nr 5;[O] Technik handlowiec (ang-niem);1H;ogólnodostępny;36;Technik handlowiec;ang,niem;Technik handlowiec;39.35;-1;-1
1291;582;2022;Technikum Ekonomiczne nr 5;[O] Technik logistyk (ang-niem);1L;ogólnodostępny;34;Technik logistyk;ang,niem;Technik logistyk;29.55;-1;-1
1292;583;2022;Technikum Ekonomiczne nr 5;[O] Technik hotelarstwa (ang-niem);1T;ogólnodostępny;34;Technik hotelarstwa;ang,niem;Technik hotelarstwa;64.9;-1;-1
1293;584;2022;Technikum Elektroniczne nr 1;[O] Technik elektronik (ang-ros);1A;ogólnodostępny;32;Technik elektronik;ang,ros;Technik elektronik;127.8;-1;-1
1294;585;2022;Technikum Elektroniczne nr 1;[O] Technik mechatronik (ang-niem*);1B;ogólnodostępny;32;Technik mechatronik;ang,niem;Technik mechatronik;157.6;-1;-1
1295;586;2022;Technikum Elektroniczne nr 1;[O] Technik programista (ang-niem*);1C;ogólnodostępny;32;Technik programista;ang,niem;Technik programista;165.5;-1;-1
1296;587;2022;Technikum Elektroniczne nr 1;[O] Technik informatyk (ang-niem*);1DEFG;ogólnodostępny;32;Technik informatyk;ang,niem;Technik informatyk;141.3;-1;-1
1297;588;2022;Technikum Łączności im. prof. dr inż. Janusza Groszkowskiego;[O] Technik telekomunikacji (ang-niem);1a;ogólnodostępny;32;Technik telekomunikacji;ang,niem;Technik telekomunikacji;104.4;-1;-1
1298;589;2022;Technikum Łączności im. prof. dr inż. Janusza Groszkowskiego;[O] Technik szerokopasmowej komunikacji elektronicznej (ang-niem);1e;ogólnodostępny;32;Technik szerokopasmowej komunikacji elektronicznej;ang,niem;Technik szerokopasmowej komunikacji elektronicznej;91.85;-1;-1
1299;590;2022;Technikum Łączności im. prof. dr inż. Janusza Groszkowskiego;[O] Technik informatyk (ang-niem);1b/f;ogólnodostępny;34;Technik informatyk;ang,niem;Technik informatyk;134.45;-1;-1
1300;591;2022;Technikum Łączności im. prof. dr inż. Janusza Groszkowskiego;[O] Technik programista (ang-niem);1c;ogólnodostępny;34;Technik programista;ang,niem;Technik programista;149.0;-1;-1
1301;592;2022;Technikum Łączności im. prof. dr inż. Janusza Groszkowskiego;[O] Technik teleinformatyk (ang-niem);1d;ogólnodostępny;34;Technik teleinformatyk;ang,niem;Technik teleinformatyk;109.05;-1;-1
1302;593;2022;XCVI LICEUM OGÓLNOKSZTAŁCĄCE IM. A. OSIECKIEJ;[O] hist-pol (ang-fra);1La/b;ogólnodostępny;34;;ang,fra;hist,pol;86.3;-1;-1
1303;594;2022;XCVI LICEUM OGÓLNOKSZTAŁCĄCE IM. A. OSIECKIEJ;[O] inf-ang-mat (ang-niem);1Li;ogólnodostępny;34;;ang,niem;inf,ang,mat;130.25;-1;-1
1304;595;2022;Technikum Ogrodnicze;[O] Technik architektury krajobrazu (ang-niem);1aTAK;ogólnodostępny;34;Technik architektury krajobrazu;ang,niem;Technik architektury krajobrazu;63.1;-1;-1
1305;596;2022;Technikum Ogrodnicze;[O] Technik architektury krajobrazu (ang-niem);1aTAK;ogólnodostępny;34;Technik architektury krajobrazu;ang,niem;Technik architektury krajobrazu;23.2;-1;-1
1306;597;2022;Technikum Ogrodnicze;[O] Technik architektury krajobrazu (ang-niem);1bTAK;ogólnodostępny;34;Technik architektury krajobrazu;ang,niem;Technik architektury krajobrazu;63.1;-1;-1
1307;598;2022;Technikum Ogrodnicze;[O] Technik architektury krajobrazu (ang-niem);1bTAK;ogólnodostępny;34;Technik architektury krajobrazu;ang,niem;Technik architektury krajobrazu;23.2;-1;-1
1308;599;2022;Technikum Ogrodnicze;[O] Technik ochrony środowiska (ang-niem);1TOŚ;ogólnodostępny;34;Technik ochrony środowiska;ang,niem;Technik ochrony środowiska;47.9;-1;-1
1309;600;2022;Technikum Ogrodnicze;[O] Technik weterynarii (ang-niem);1TW;ogólnodostępny;34;Technik weterynarii;ang,niem;Technik weterynarii;125.3;-1;-1
1310;601;2022;Technikum Ogrodnicze;[O] Technik ogrodnik (ang-niem);1TO;ogólnodostępny;34;Technik ogrodnik;ang,niem;Technik ogrodnik;44.5;-1;-1
1311;602;2022;Technikum Ogrodnicze;[O] Technik ogrodnik (ang-niem);1TO;ogólnodostępny;34;Technik ogrodnik;ang,niem;Technik ogrodnik;43.25;-1;-1
1312;603;2022;Technikum Ogrodnicze;[O] Technik ogrodnik (ang-niem);1aTO;ogólnodostępny;34;Technik ogrodnik;ang,niem;Technik ogrodnik;44.5;-1;-1
1313;604;2022;Technikum Ogrodnicze;[O] Technik ogrodnik (ang-niem);1aTO;ogólnodostępny;34;Technik ogrodnik;ang,niem;Technik ogrodnik;43.25;-1;-1
1314;605;2022;XX LICEUM OGÓLNOKSZTAŁCĄCE IM. BOLESŁAWA CHROBREGO W WARSZAWIE;[O] geogr-mat (ang*-niem,ros);1C;ogólnodostępny;34;;ang,niem,ros;geogr,mat;26.8;-1;-1
1315;606;2022;XX LICEUM OGÓLNOKSZTAŁCĄCE IM. BOLESŁAWA CHROBREGO W WARSZAWIE;[O] geogr-pol (ang*-niem,ros);1D;ogólnodostępny;34;;ang,niem,ros;geogr,pol;37.2;-1;-1
1316;607;2022;XX LICEUM OGÓLNOKSZTAŁCĄCE IM. BOLESŁAWA CHROBREGO W WARSZAWIE;[O] ang-pol (ang*-niem,ros);1A;ogólnodostępny;34;;ang,niem,ros;ang,pol;36.0;-1;-1
1317;608;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-i] biol-ang-pol (ang-niem);1AI-PEDAGOGICZNA;integracyjny - niepełnosprawni;20;;ang,niem;biol,ang,pol;0.0;-1;-1
1318;609;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-o] biol-ang-pol (ang-niem);1AO-PEDAGOGICZNA;integracyjny - ogólnodostępny;20;;ang,niem;biol,ang,pol;85.8;-1;-1
1319;610;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-i] geogr-ang-pol (ang-niem);1BI-PEDAGOGICZNA;integracyjny - niepełnosprawni;20;;ang,niem;geogr,ang,pol;0.0;-1;-1
1320;611;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-o] geogr-ang-pol (ang-niem);1BO-PEDAGOGICZNA;integracyjny - ogólnodostępny;20;;ang,niem;geogr,ang,pol;30.45;-1;-1
1321;612;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-i] hist-ang-pol (ang-ros);1CI-KULTUROWA;integracyjny - niepełnosprawni;20;;ang,ros;hist,ang,pol;0.0;-1;-1
1322;613;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-o] hist-ang-pol (ang-ros);1CO-KULTUROWA;integracyjny - ogólnodostępny;20;;ang,ros;hist,ang,pol;65.55;-1;-1
1323;614;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-i] hist-ang-pol (ang-niem);1DI-KULTUROWA;integracyjny - niepełnosprawni;20;;ang,niem;hist,ang,pol;0.0;-1;-1
1324;615;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-o] hist-ang-pol (ang-niem);1DO-KULTUROWA;integracyjny - ogólnodostępny;20;;ang,niem;hist,ang,pol;41.4;-1;-1
1325;616;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-i] hist-ang-pol (ang-hisz);1EI-KULTUROWA;integracyjny - niepełnosprawni;20;;ang,hisz;hist,ang,pol;0.0;-1;-1
1326;617;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-o] hist-ang-pol (ang-hisz);1EO-KULTUROWA;integracyjny - ogólnodostępny;20;;ang,hisz;hist,ang,pol;76.1;-1;-1
1327;618;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-i] geogr-ang-pol (ang-hisz);1FI-TURYSTYCZNA;integracyjny - niepełnosprawni;20;;ang,hisz;geogr,ang,pol;0.0;-1;-1
1328;619;2022;CII Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Księdza Józefa Woźniaka;[I-o] geogr-ang-pol (ang-hisz);1FO-TURYSTYCZNA;integracyjny - ogólnodostępny;20;;ang,hisz;geogr,ang,pol;99.4;-1;-1
1329;620;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik informatyk (ang-niem);1AI+BI;ogólnodostępny;34;Technik informatyk;ang,niem;Technik informatyk;89.4;-1;-1
1330;621;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik informatyk (ang-niem);1AI+BI;ogólnodostępny;34;Technik informatyk;ang,niem;Technik informatyk;45.0;-1;-1
1331;622;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik informatyk (ang-niem);1CI+DI;ogólnodostępny;34;Technik informatyk;ang,niem;Technik informatyk;89.4;-1;-1
1332;623;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik informatyk (ang-niem);1CI+DI;ogólnodostępny;34;Technik informatyk;ang,niem;Technik informatyk;45.0;-1;-1
1333;624;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik organizacji turystyki (ang-niem);1AO;ogólnodostępny;34;Technik organizacji turystyki;ang,niem;Technik organizacji turystyki;35.6;-1;-1
1334;625;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik organizacji turystyki (ang-niem);1AO;ogólnodostępny;34;Technik organizacji turystyki;ang,niem;Technik organizacji turystyki;33.0;-1;-1
1335;626;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik organizacji turystyki (ang-niem);1BO;ogólnodostępny;34;Technik organizacji turystyki;ang,niem;Technik organizacji turystyki;35.6;-1;-1
1336;627;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik organizacji turystyki (ang-niem);1BO;ogólnodostępny;34;Technik organizacji turystyki;ang,niem;Technik organizacji turystyki;33.0;-1;-1
1337;628;2022;Technikum nr 8 im. Jana Karskiego;[O] Technik logistyk (ang-ros);1AL+BL;ogólnodostępny;34;Technik logistyk;ang,ros;Technik logistyk;43.0;-1;-1
1338;629;2022;Branżowa Szkoła I stopnia nr 37 im. Jana Karskiego;[O] wielozawodowa (ang);1AB+BB+CB;ogólnodostępny;34;wielozawodowa;ang;wielozawodowa;30.85;-1;-1
1339;630;2022;LX Liceum Ogólnokształcące im. Wojciecha Górskiego;[O] ang (ang-hisz,niem);1LA;ogólnodostępny;32;;ang,hisz,niem;ang;123.2;-1;-1
1340;631;2022;LX Liceum Ogólnokształcące im. Wojciecha Górskiego;[O] hist-wos (ang-niem,hisz);1LB/1LC;ogólnodostępny;32;;ang,niem,hisz;hist,wos;108.3;-1;-1
1341;632;2022;LX Liceum Ogólnokształcące im. Wojciecha Górskiego;[O] geogr-ang (ang-hisz,niem);1LD/1LE;ogólnodostępny;32;;ang,hisz,niem;geogr,ang;107.3;-1;-1
1342;633;2022;LIX Liceum Ogólnokształcące Mistrzostwa Sportowego im. Janusza Kusocińskiego;[MS] biol-chem (ang-niem);1Apił.ręcz,fit,rugb;mistrzostwa sportowego;32;;ang,niem;biol,chem;50.0;-1;-1
